timestamp,busFleetNumber,routeTimetableID,routeNumber,routeDescription,routeTimetableStartTime,scheduleDayType,stopID,numberPassengersOnArrival,numberPassengersExited,numberPassengersBoarded,numberPassengersOnDeparture,maxSeatedPassengers,maxStandingPassengers,maxTotalPassengers,occupancyLevel
2016-01-24 14:40,100,12564,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),09:43,WEEKDAYS,851802100,50,0,0,50,50,30,80,0.625
2016-01-24 14:40,100,12564,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),09:43,WEEKDAYS,851961600,50,0,0,50,50,30,80,0.625
2016-01-24 14:40,100,12564,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),09:43,WEEKDAYS,851153200,50,0,0,50,50,30,80,0.625
2016-01-24 14:40,100,12564,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),09:43,WEEKDAYS,851962000,50,0,0,50,50,30,80,0.625
2016-01-24 14:40,100,12564,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),09:43,WEEKDAYS,851032000,50,0,0,50,50,30,80,0.625
2016-01-24 14:40,100,12564,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),09:43,WEEKDAYS,851962200,50,0,0,50,50,30,80,0.625
2016-01-24 14:40,100,12564,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),09:43,WEEKDAYS,851962300,50,0,0,50,50,30,80,0.625
2016-01-24 14:40,100,12564,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),09:43,WEEKDAYS,851962400,50,0,0,50,50,30,80,0.625
2016-01-24 14:40,100,12564,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),09:43,WEEKDAYS,851962500,50,0,0,50,50,30,80,0.625
2016-01-24 14:40,100,12564,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),09:43,WEEKDAYS,851962600,50,0,0,50,50,30,80,0.625
2016-01-24 14:40,100,12564,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),09:43,WEEKDAYS,851962700,50,0,0,50,50,30,80,0.625
2016-01-24 14:40,100,12564,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),09:43,WEEKDAYS,851153100,50,0,0,50,50,30,80,0.625
2016-01-24 14:40,100,12564,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),09:43,WEEKDAYS,851102500,50,0,0,50,50,30,80,0.625
2016-01-24 14:40,100,12564,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),09:43,WEEKDAYS,851963800,50,0,0,50,50,30,80,0.625
2016-01-24 14:40,100,12564,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),09:43,WEEKDAYS,851964000,50,0,0,50,50,30,80,0.625
2016-01-24 14:40,100,12564,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),09:43,WEEKDAYS,851964200,50,0,0,50,50,30,80,0.625
2016-01-24 14:40,100,12564,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),09:43,WEEKDAYS,851964400,50,0,0,50,50,30,80,0.625
2016-01-24 14:40,100,12564,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),09:43,WEEKDAYS,851053100,50,0,0,50,50,30,80,0.625
2016-01-24 14:41,100,17003,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:12,WEEKDAYS,851710300,0,0,0,0,50,30,80,0.0
2016-01-24 14:41,100,17003,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:12,WEEKDAYS,851806100,0,0,0,0,50,30,80,0.0
2016-01-24 14:41,100,17003,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:12,WEEKDAYS,851910100,0,0,0,0,50,30,80,0.0
2016-01-24 14:41,100,17003,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:12,WEEKDAYS,851910200,0,0,0,0,50,30,80,0.0
2016-01-24 14:41,100,17003,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:12,WEEKDAYS,851500200,0,0,0,0,50,30,80,0.0
2016-01-24 14:41,100,17003,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:12,WEEKDAYS,851700300,0,0,0,0,50,30,80,0.0
2016-01-24 14:41,100,17003,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:12,WEEKDAYS,851220500,0,0,0,0,50,30,80,0.0
2016-01-24 14:41,100,17003,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:12,WEEKDAYS,851805200,0,0,0,0,50,30,80,0.0
2016-01-24 14:41,100,17003,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:12,WEEKDAYS,851802900,0,0,0,0,50,30,80,0.0
2016-01-24 14:41,100,17003,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:12,WEEKDAYS,851001400,0,0,0,0,50,30,80,0.0
2016-01-24 14:41,100,17003,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:12,WEEKDAYS,851002400,0,0,0,0,50,30,80,0.0
2016-01-24 14:41,100,17003,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:12,WEEKDAYS,851801200,0,0,0,0,50,30,80,0.0
2016-01-24 14:41,100,17003,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:12,WEEKDAYS,851007400,0,0,0,0,50,30,80,0.0
2016-01-24 14:41,100,17003,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:12,WEEKDAYS,972800025,0,0,0,0,50,30,80,0.0
2016-01-24 14:41,100,17003,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:12,WEEKDAYS,851012200,0,0,0,0,50,30,80,0.0
2016-01-24 14:41,100,17003,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:12,WEEKDAYS,851023100,0,0,0,0,50,30,80,0.0
2016-01-24 14:41,100,17003,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:12,WEEKDAYS,851210400,0,0,0,0,50,30,80,0.0
2016-01-24 14:41,100,17003,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:12,WEEKDAYS,851008900,0,0,0,0,50,30,80,0.0
2016-01-24 14:41,100,17003,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:12,WEEKDAYS,851108200,0,0,0,0,50,30,80,0.0
2016-01-24 14:41,100,17003,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:12,WEEKDAYS,851009200,0,0,0,0,50,30,80,0.0
2016-01-24 14:41,100,17003,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:12,WEEKDAYS,851017600,0,0,0,0,50,30,80,0.0
2016-01-24 14:42,100,17003,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:12,WEEKDAYS,851009300,0,0,0,0,50,30,80,0.0
2016-01-24 14:42,100,17003,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:12,WEEKDAYS,851991400,0,0,0,0,50,30,80,0.0
2016-01-24 14:42,100,17003,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:12,WEEKDAYS,851991300,0,0,0,0,50,30,80,0.0
2016-01-24 14:42,100,17003,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:12,WEEKDAYS,851991200,0,0,0,0,50,30,80,0.0
2016-01-24 14:42,100,17003,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:12,WEEKDAYS,851991500,0,0,0,0,50,30,80,0.0
2016-01-24 14:42,100,17003,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:12,WEEKDAYS,851008000,0,0,0,0,50,30,80,0.0
2016-01-24 14:42,100,17003,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:12,WEEKDAYS,851991600,0,0,0,0,50,30,80,0.0
2016-01-24 14:42,100,17003,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:12,WEEKDAYS,851992000,0,0,0,0,50,30,80,0.0
2016-01-24 14:42,100,17003,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:12,WEEKDAYS,851000300,0,0,0,0,50,30,80,0.0
2016-01-24 14:42,100,17003,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:12,WEEKDAYS,851012600,0,0,0,0,50,30,80,0.0
2016-01-24 14:42,100,17003,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:12,WEEKDAYS,851805400,0,0,0,0,50,30,80,0.0
2016-01-24 14:42,100,17003,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:12,WEEKDAYS,851100300,0,0,0,0,50,30,80,0.0
2016-01-24 14:42,100,17003,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:12,WEEKDAYS,851008700,0,0,0,0,50,30,80,0.0
2016-01-24 14:42,100,17003,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:12,WEEKDAYS,851012500,0,0,0,0,50,30,80,0.0
2016-01-24 14:42,100,17003,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:12,WEEKDAYS,837900400,0,0,0,0,50,30,80,0.0
2016-01-24 14:42,100,17003,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:12,WEEKDAYS,837900100,0,0,0,0,50,30,80,0.0
2016-01-24 14:42,100,17003,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:12,WEEKDAYS,837900500,0,0,0,0,50,30,80,0.0
2016-01-24 14:42,100,17003,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:12,WEEKDAYS,837000100,0,0,0,0,50,30,80,0.0
2016-01-24 14:42,100,17003,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:12,WEEKDAYS,837900300,0,0,0,0,50,30,80,0.0
2016-01-24 14:42,100,15348,2J,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:19,WEEKDAYS,851710300,0,0,0,0,50,30,80,0.0
2016-01-24 14:42,100,15348,2J,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:19,WEEKDAYS,851806100,0,0,0,0,50,30,80,0.0
2016-01-24 14:42,100,15348,2J,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:19,WEEKDAYS,851910100,0,0,0,0,50,30,80,0.0
2016-01-24 14:42,100,15348,2J,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:19,WEEKDAYS,851910200,0,0,0,0,50,30,80,0.0
2016-01-24 14:45,100,12565,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),10:03,WEEKDAYS,851003000,0,0,0,0,50,30,80,0.0
2016-01-24 14:45,100,12565,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),10:03,WEEKDAYS,851403000,0,0,0,0,50,30,80,0.0
2016-01-24 14:45,100,12565,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),10:03,WEEKDAYS,851947900,0,0,10,10,50,30,80,0.125
2016-01-24 14:45,100,12565,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),10:03,WEEKDAYS,851948000,10,0,10,20,50,30,80,0.25
2016-01-24 14:45,100,12565,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),10:03,WEEKDAYS,851021900,20,0,10,30,50,30,80,0.375
2016-01-24 14:45,100,12565,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),10:03,WEEKDAYS,851007300,30,0,10,40,50,30,80,0.5
2016-01-24 14:45,100,12565,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),10:03,WEEKDAYS,851948500,40,0,10,50,50,30,80,0.625
2016-01-24 14:45,100,12565,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),10:03,WEEKDAYS,851102200,50,0,10,60,50,30,80,0.75
2016-01-24 14:45,100,12565,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),10:03,WEEKDAYS,851203300,60,0,0,60,50,30,80,0.75
2016-01-24 14:45,100,12565,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),10:03,WEEKDAYS,851946600,60,0,0,60,50,30,80,0.75
2016-01-24 14:45,100,12565,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),10:03,WEEKDAYS,851121900,60,0,0,60,50,30,80,0.75
2016-01-24 14:45,100,12565,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),10:03,WEEKDAYS,851905600,60,0,0,60,50,30,80,0.75
2016-01-24 14:45,100,12565,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),10:03,WEEKDAYS,851002400,60,0,0,60,50,30,80,0.75
2016-01-24 14:45,100,12565,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),10:03,WEEKDAYS,851801200,60,0,0,60,50,30,80,0.75
2016-01-24 14:45,100,12565,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),10:03,WEEKDAYS,851007400,60,0,0,60,50,30,80,0.75
2016-01-24 14:45,100,12565,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),10:03,WEEKDAYS,972800025,60,0,0,60,50,30,80,0.75
2016-01-24 14:45,100,12565,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),10:03,WEEKDAYS,851012200,60,0,0,60,50,30,80,0.75
2016-01-24 14:45,100,12565,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),10:03,WEEKDAYS,851023100,60,0,0,60,50,30,80,0.75
2016-01-24 14:45,100,12565,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),10:03,WEEKDAYS,851210700,60,0,0,60,50,30,80,0.75
